significance,loghbayesiancirc,standard,circenergy,circinc,circnullenergy,circnullinc,powerlaw,energyitf1,energyitf2,skypositiontheta,skypositionphi,jobNumber,nPixels,peakTime,peakFrequency,minTime,minFreq,deltaTime,deltaFreq,injIdx,triggerIdx,uniqIdx,filename,injscale
32.8125,32.8125,112.6148,99.6624,64.9236,12.9524,47.6912,31.0549,39.9410,72.6738,1.2963,0.8896,0,10,1165173801.3432,57.5336,1165173798.7500,55.5000,4.5000,4.0000,180,20,1996,1,18
65.2477,65.2477,265.8855,210.7354,153.3474,55.1501,112.5381,75.0536,72.7481,193.1374,1.3426,0.7983,0,23,1165173795.1926,117.9390,1165173794.5625,98.0000,1.5000,36.0000,183,23,1997,1,18
2876.7543,2876.7543,5938.1443,5893.6753,3337.7600,44.4690,2600.3843,1503.7441,1832.1541,4105.9903,1.2521,0.9833,0,21,1165173795.7422,135.3509,1165173795.2500,130.5000,1.0000,11.0000,187,18,1998,1,18
251.3414,251.3414,863.3350,745.7247,474.0461,117.6103,389.2889,202.7225,325.1559,538.1792,1.3426,0.7983,0,62,1165173802.3919,100.7013,1165173800.6250,89.0000,4.2500,22.0000,193,21,1999,1,18
145.3759,145.3759,925.9742,354.1157,336.4502,571.8585,589.5240,238.5377,813.1846,112.7896,1.4403,0.6211,0,12,1165173804.8514,77.3334,1165173804.8359,16.0000,0.0312,224.0000,201,19,2000,1,18
4624.2280,4624.2280,9593.4554,9353.6164,5093.0709,239.8390,4500.3845,4365.8317,3341.3387,6252.1167,1.2963,0.8896,0,14,1165173805.2927,265.9327,1165173805.2852,32.0000,0.0156,448.0000,203,19,2001,1,18
4840.5875,4840.5875,11019.2045,10271.7410,6391.9638,747.4636,4627.2407,3308.3072,3340.4654,7678.7391,1.2963,0.8896,0,96,1165173806.9084,111.5784,1165173806.1250,67.0000,1.2500,86.0000,206,18,2002,1,18
8031.1097,8031.1097,16392.0988,16337.8652,8292.5946,54.2337,8099.5042,4737.1985,7613.7938,8778.3050,1.3426,0.7983,0,39,1165173807.2064,227.8372,1165173806.7500,217.5000,1.0000,20.0000,207,19,2003,1,18
748.9057,748.9057,1509.5046,1505.7856,804.1927,3.7190,705.3118,1.1646,586.0738,923.4307,1.3426,0.7983,0,1,1165173922.8750,112.0000,1165173922.8438,108.0000,0.0625,8.0000,222,20,2004,1,18
7811.3074,7811.3074,17155.9276,16256.9432,10142.4157,898.9845,7013.5119,4460.4462,5298.7916,11857.1361,1.2521,0.9833,0,103,1165173817.9721,109.1462,1165173817.6875,46.0000,0.8750,112.0000,223,26,2005,1,18
42.9810,42.9810,138.1471,124.0343,86.4576,14.1128,51.6895,33.4156,31.0285,107.1186,1.2521,0.9833,0,10,1165173809.9856,102.3067,1165173809.9297,48.0000,0.0938,96.0000,224,24,2006,1,18
21.9230,21.9230,82.4657,68.5831,35.7613,13.8826,46.7045,19.7717,57.9760,24.4897,1.3426,0.7983,0,7,1165173813.7315,142.3470,1165173812.5000,141.2500,3.0000,3.0000,234,27,2007,1,18
60.0063,60.0063,163.7643,157.1806,88.6579,6.5837,75.1064,22.7145,98.3178,65.4465,1.3426,0.7983,0,8,1165173713.4645,22.3009,1165173709.5000,21.7500,8.0000,1.0000,241,9,2008,1,18
22.7485,22.7485,62.0987,61.2615,34.8670,0.8372,27.2317,14.0083,21.6685,40.4302,1.2963,0.8896,0,4,1165173840.0524,118.4723,1165173839.6250,115.0000,0.7500,8.0000,245,39,2009,1,18
40.2341,40.2341,122.6925,115.2132,64.7213,7.4793,57.9712,19.7421,71.4187,51.2738,1.4403,0.6211,0,7,1165173773.9683,20.8588,1165173770.5000,20.2500,6.0000,1.5000,248,18,2010,1,18
1649.9112,1649.9112,3497.5734,3465.9859,2229.0501,31.5875,1268.5233,781.6104,769.8130,2727.7604,1.3426,0.7983,0,29,1165173834.2272,54.4997,1165173833.7500,46.5000,1.0000,16.0000,258,39,2011,1,18
39.4882,39.4882,113.4333,103.7135,67.7750,9.7199,45.6583,11.2055,83.3852,30.0481,1.3426,0.7983,0,5,1165173703.7122,22.5846,1165173701.5000,22.2500,4.0000,1.0000,266,5,2012,1,18
25.4726,25.4726,73.3643,68.7725,35.4182,4.5918,37.9460,14.5747,33.5073,39.8570,1.2963,0.8896,0,4,1165173723.8021,21.9176,1165173721.5000,21.2500,4.0000,1.0000,272,17,2013,1,18
97.2955,97.2955,371.3206,311.2216,203.4408,60.0989,167.8797,105.2228,140.4650,230.8556,1.3426,0.7983,0,31,1165173849.7548,87.7480,1165173848.1250,77.0000,3.2500,24.0000,277,44,2014,1,18
3807.3141,3807.3141,8077.2790,7998.3335,5003.8269,78.9455,3073.4521,233.6707,2126.0831,5951.1959,1.2521,0.9833,0,63,1165173845.5475,81.9318,1165173844.5000,73.7500,3.0000,16.0000,279,47,2015,1,18
6642.0652,6642.0652,14071.9332,13877.3031,7595.3513,194.6300,6476.5818,331.2041,5068.2959,9003.6373,1.2963,0.8896,0,92,1165173846.4882,200.6241,1165173844.5000,189.2500,3.0000,23.0000,282,47,2016,1,18
237.9668,237.9668,743.2664,667.7505,422.8622,75.5160,320.4042,142.4358,229.3178,513.9486,1.2963,0.8896,0,48,1165173845.7294,111.0585,1165173839.5000,107.2500,11.0000,8.0000,283,42,2017,1,18
8865.5098,8865.5098,18337.4079,18211.3611,9427.1826,126.0468,8910.2253,6062.2800,7799.2888,10538.1191,1.2963,0.8896,0,72,1165173849.1393,225.8932,1165173848.6250,189.0000,0.7500,74.0000,286,49,2018,1,18
7437.8467,7437.8467,16159.1520,15507.0006,9137.5308,652.1514,7021.6212,4638.3271,5174.2560,10984.8961,1.3426,0.7983,0,101,1165173852.2496,110.0822,1165173851.9375,42.0000,0.6250,116.0000,290,48,2019,1,18
2613.4321,2613.4321,5486.2652,5348.9532,2785.4540,137.3120,2700.8112,2208.6957,2364.9148,3121.3503,1.3426,0.7983,0,18,1165173855.0431,253.4526,1165173855.0156,168.0000,0.0625,160.0000,296,49,2020,1,18
22.2979,22.2979,73.1921,63.3792,40.2203,9.8129,32.9718,13.2149,49.5104,23.6817,1.2963,0.8896,0,5,1165173745.3833,22.2945,1165173743.5000,21.7500,4.0000,1.0000,297,24,2021,1,18
5620.6947,5620.6947,11843.8440,11475.3626,6571.4915,368.4814,5272.3525,2245.6118,3678.1328,8165.7112,1.3426,0.7983,0,34,1165173859.2554,138.5475,1165173858.7500,130.5000,1.0000,18.0000,303,48,2022,1,18
7885.1886,7885.1886,16734.4068,16396.2428,10979.4007,338.1640,5755.0061,4204.4802,3133.1055,13601.3013,1.3426,0.7983,0,80,1165173859.9364,61.5658,1165173859.6875,18.0000,0.6250,152.0000,306,49,2023,1,18
6834.5597,6834.5597,15696.1174,14359.7755,8757.0796,1336.3419,6939.0378,4391.6077,4611.0035,11085.1139,1.4403,0.6211,0,110,1165173860.6365,104.8969,1165173860.1250,49.0000,1.0000,104.0000,307,49,2024,1,18
1087.2984,1087.2984,2339.9684,2266.2914,1486.3291,73.6770,853.6393,778.7345,505.7035,1834.2649,1.2521,0.9833,0,14,1165173864.7439,103.3928,1165173864.7266,16.0000,0.0312,224.0000,312,49,2025,1,18
6688.8030,6688.8030,14690.7532,13978.1508,8432.2280,712.6024,6258.5252,4300.5179,4334.9499,10355.8033,1.3426,0.7983,0,97,1165173865.9493,104.6423,1165173865.6875,46.0000,0.6250,108.0000,314,50,2026,1,18
348.7678,348.7678,1226.6760,1060.5291,647.2536,166.1469,579.4224,206.7371,530.8219,695.8541,1.2963,0.8896,0,92,1165173867.3342,135.2614,1165173862.7500,126.5000,12.5000,21.0000,317,46,2027,1,18
6050.3486,6050.3486,12491.7400,12347.7798,6333.8572,143.9601,6157.8828,5288.7846,5527.6546,6964.0853,1.3426,0.7983,0,36,1165173869.4513,294.3454,1165173869.4219,136.0000,0.0938,304.0000,320,49,2028,1,18
5637.5689,5637.5689,12109.9636,11917.0582,6508.0148,192.9054,5601.9489,3569.8204,4370.5293,7739.4343,1.3426,0.7983,0,101,1165173872.6146,148.4524,1165173872.1250,101.0000,0.7500,104.0000,323,49,2029,1,18
3139.6715,3139.6715,6579.1431,6501.4471,4325.3771,77.6960,2253.7659,1945.3151,1461.2514,5117.8917,1.2963,0.8896,0,28,1165173874.7798,50.7650,1165173874.6562,20.0000,0.1875,120.0000,327,50,2030,1,18
5516.5507,5516.5507,11224.2326,11179.9732,5656.0718,44.2593,5568.1607,4485.6291,5077.3046,6146.9280,1.3426,0.7983,0,20,1165173879.3158,246.0604,1165173879.1875,226.0000,0.2500,40.0000,337,49,2031,1,18
7720.2381,7720.2381,17072.6454,16041.9458,9570.6373,1030.6997,7502.0082,5107.4906,5316.6164,11756.0290,1.3907,0.7089,0,95,1165173880.5123,106.9283,1165173880.2656,40.0000,0.5000,160.0000,338,51,2032,1,18
35.1283,35.1283,93.0446,76.5890,49.7919,16.4556,43.2527,1.9849,29.0532,63.9914,1.4403,0.6211,0,1,1165173922.9375,128.0000,1165173922.9219,120.0000,0.0312,16.0000,354,56,2033,1,18
6806.5309,6806.5309,14315.7690,13773.3044,8058.9284,542.4645,6256.8405,3993.4011,4562.9967,9752.7723,1.2521,0.9833,0,21,1165173890.8414,151.8596,1165173890.7812,108.0000,0.1250,88.0000,355,50,2034,1,18
13032.0334,13032.0334,27829.2177,26869.6031,16209.6609,959.6146,11619.5568,7356.2135,8832.1228,18997.0949,1.2521,0.9833,0,127,1165173892.6045,108.8505,1165173891.8750,43.0000,1.2500,114.0000,362,51,2035,1,18
59.0910,59.0910,185.3196,161.8667,98.9067,23.4529,86.4129,44.3938,74.6657,110.6539,1.3426,0.7983,0,11,1165173890.0848,99.7724,1165173889.9062,76.0000,0.2500,48.0000,372,47,2036,1,18
47.7866,47.7866,141.7363,131.5339,80.7067,10.2024,61.0296,22.9778,97.5275,44.2088,1.3426,0.7983,0,9,1165173775.9726,22.3847,1165173772.5000,21.7500,8.0000,1.0000,374,33,2037,1,18
142.4162,142.4162,472.7262,420.1661,244.3603,52.5601,228.3659,121.6933,204.8303,267.8959,1.3907,0.7089,0,34,1165173904.7404,131.7702,1165173904.0625,118.0000,1.5000,28.0000,377,51,2038,1,18
564.3433,564.3433,1802.5268,1609.5773,1030.0455,192.9495,772.4813,367.8172,605.5921,1196.9347,1.2521,0.9833,0,123,1165173901.3833,115.0396,1165173898.8750,83.0000,5.7500,54.0000,379,49,2039,1,18
8435.0087,8435.0087,18177.5254,17421.6377,10326.7011,755.8878,7850.8244,5244.9137,5209.3271,12968.1984,1.3907,0.7089,0,86,1165173901.3377,106.3002,1165173901.0938,36.0000,0.5625,128.0000,380,51,2040,1,18
5225.4589,5225.4589,11686.8296,11032.3888,6437.0558,654.4408,5249.7737,3656.8907,4500.5329,7186.2967,1.2521,0.9833,0,96,1165173901.5327,111.9942,1165173901.2812,44.0000,0.5000,120.0000,381,52,2041,1,18
6062.0982,6062.0982,13459.2625,12742.5645,7946.6018,716.6980,5512.6607,4266.1699,4063.2135,9396.0490,1.2521,0.9833,0,104,1165173903.2450,107.2154,1165173903.0391,16.0000,0.4219,224.0000,383,53,2042,1,18
37587.5035,37587.5035,77349.9340,76299.9335,41025.6792,1050.0005,36324.2548,188.4270,28460.3070,48889.6270,1.2521,0.9670,0,154,1165173924.3538,139.7947,1165173923.0625,118.0000,3.2500,48.0000,387,57,2043,1,18
167.2960,167.2960,505.1033,400.2084,367.7685,104.8949,137.3348,68.2258,22.0490,483.0543,1.3907,0.7089,0,11,1165173912.9018,37.5958,1165173912.8438,20.0000,0.1250,48.0000,397,54,2044,1,18
2491.2739,2491.2739,5464.6117,5153.1533,2911.3788,311.4584,2553.2329,1925.0172,1767.9250,3696.6867,1.2963,0.8896,0,26,1165173913.8847,227.2471,1165173913.6250,213.0000,0.5000,28.0000,401,54,2045,1,18
160.1346,160.1346,592.6669,487.5450,325.8729,105.1219,266.7941,108.9010,218.3055,374.3614,1.2521,0.9833,0,43,1165173916.7633,125.3708,1165173916.0625,102.0000,1.6250,44.0000,407,51,2046,1,18
51423.0925,51423.0925,104868.8496,104211.2915,54668.3173,657.5581,50200.5323,28020.2275,42192.0323,62676.8173,1.3426,0.7820,0,197,1165173923.2829,110.9819,1165173923.0078,16.0000,0.5625,256.0000,408,57,2047,1,18
328.4310,328.4310,1139.1547,963.3453,604.0638,175.8094,535.0909,319.4657,467.6316,671.5231,1.3426,0.7983,0,78,1165173916.7062,109.9617,1165173916.0312,60.0000,1.3125,104.0000,411,53,2048,1,18
205.4581,205.4581,720.4248,635.0473,377.6259,85.3775,342.7989,177.9975,295.8667,424.5581,1.4403,0.6211,0,57,1165173914.1571,105.5373,1165173913.6562,52.0000,1.0625,88.0000,412,53,2049,1,18
219.4389,219.4389,472.5197,453.1046,273.5637,19.4150,198.9559,2.5180,146.0015,326.5182,1.1724,1.1790,0,2,1165173922.9668,128.0000,1165173922.9629,64.0000,0.0078,128.0000,418,56,2050,1,18
244068.8892,244068.8892,518184.3625,493326.1890,269325.0111,24858.1735,248859.3515,97285.1858,215335.3033,302849.0592,1.2963,0.8896,0,691,1165173922.4756,211.5433,1165173921.9961,32.0000,0.9922,448.0000,421,56,2051,1,18
11546.7108,11546.7108,24923.3981,24289.9000,18536.8170,633.4981,6386.5811,423.5239,2978.3992,21944.9989,1.1724,1.1790,0,215,1165173920.4499,30.9560,1165173912.8125,18.0000,10.0000,32.0000,422,56,2052,1,18
2711.1695,2711.1695,6406.7243,5881.3506,3539.5144,525.3737,2867.2099,2271.6274,2065.0471,4341.6771,1.2963,0.8733,0,83,1165173929.4032,110.4742,1165173929.2344,24.0000,0.3750,160.0000,425,58,2053,1,18
32.5845,32.5845,109.7146,102.0144,65.7379,7.7002,43.9767,42.7587,28.7376,80.9770,1.2963,0.8896,0,10,1165173919.1942,103.3655,1165173919.0312,84.0000,0.3125,40.0000,426,52,2054,1,18
26.8692,26.8692,75.3119,67.1973,43.4848,8.1147,31.8271,3.4185,14.1831,61.1288,1.3907,0.7089,0,3,1165173922.9768,128.0000,1165173922.9648,96.0000,0.0234,64.0000,427,56,2055,1,18
112.3235,112.3235,418.7067,261.1242,179.0155,157.5825,239.6912,82.8272,377.9695,40.7372,1.4403,0.6048,0,7,1165173939.8724,90.7457,1165173939.8633,32.0000,0.0234,192.0000,439,61,2056,1,18
2351.0965,2351.0965,5078.3482,4996.3217,2829.8200,82.0265,2248.5282,207.3698,1821.1692,3257.1790,1.2963,0.8733,0,52,1165173940.5225,61.9154,1165173938.5000,55.2500,3.0000,13.0000,440,61,2057,1,18
199.8974,199.8974,420.9373,406.1694,231.1823,14.7679,189.7550,1.1728,141.8357,279.1016,1.3426,0.7983,0,1,1165173922.9922,128.0000,1165173922.9902,64.0000,0.0039,128.0000,445,56,2058,1,18
318.4676,318.4676,1058.7923,923.2059,537.6306,135.5864,521.1617,200.6268,495.5916,563.2007,1.2521,0.9670,0,71,1165173946.0485,141.6309,1165173940.7500,131.5000,8.5000,19.0000,448,65,2059,1,18
777.9457,777.9457,2479.5031,1931.3404,1698.2616,548.1627,781.2415,691.8275,355.6966,2123.8065,1.1724,1.1627,0,71,1165173944.4385,74.0467,1165173944.3125,22.0000,0.2500,152.0000,449,64,2060,1,18
4208.3149,4208.3149,10627.0197,10137.3993,5605.0505,489.6204,5021.9692,4073.2831,4074.8607,6552.1590,1.2521,0.9670,0,400,1165173946.7489,290.9813,1165173945.7500,192.5000,1.5000,208.0000,453,64,2061,1,18
1839.4961,1839.4961,3925.3689,3822.9574,2266.3338,102.4115,1659.0351,1310.3453,1249.3742,2675.9947,1.2963,0.8733,0,24,1165173948.2825,71.6565,1165173948.1562,28.0000,0.2500,96.0000,457,64,2062,1,18
64.3839,64.3839,173.8257,170.1059,116.0673,3.7198,57.7584,51.4805,41.1086,132.7171,1.2963,0.8733,0,10,1165173950.0642,32.4456,1165173949.9375,22.0000,0.2500,20.0000,460,64,2063,1,18
24.4702,24.4702,76.5462,68.7519,38.7954,7.7944,37.7508,13.8468,42.2851,34.2611,1.3907,0.7089,0,5,1165173788.6841,22.0894,1165173786.5000,21.7500,4.0000,1.0000,462,15,2064,1,18
5333.8215,5333.8215,10934.8545,10838.1375,5588.6077,96.7170,5346.2469,4105.4217,4866.4855,6068.3690,1.2963,0.8733,0,24,1165173956.8941,202.3309,1165173956.3750,191.0000,1.0000,22.0000,467,67,2065,1,18
176.9206,176.9206,512.5920,479.8005,287.6672,32.7915,224.9248,64.4878,345.1068,167.4852,1.3426,0.7983,0,28,1165173830.5606,21.9660,1165173820.5000,20.7500,19.0000,2.0000,469,28,2066,1,18
7913.5080,7913.5080,17536.4252,16393.3240,9407.3608,1143.1012,8129.0644,5936.3628,6748.1631,10788.2622,1.2963,0.8733,0,90,1165173958.9265,105.0150,1165173958.7031,24.0000,0.4688,160.0000,470,66,2067,1,18
5081.6501,5081.6501,11149.0732,10805.8597,6127.8882,343.2135,5021.1851,4410.5737,4217.3196,6931.7536,1.2521,0.9670,0,106,1165173963.0614,109.7102,1165173962.8125,26.0000,0.5000,212.0000,482,68,2068,1,18
4477.3820,4477.3820,9828.4800,9331.9093,5951.1299,496.5708,3877.3501,3100.6177,1859.6353,7968.8447,1.3426,0.7820,0,55,1165173963.6716,108.3489,1165173963.6094,24.0000,0.1250,416.0000,484,67,2069,1,18
1260.4453,1260.4453,2989.2223,2847.5403,1701.9744,141.6820,1287.2480,1069.2004,946.2321,2042.9903,1.3907,0.6926,0,61,1165173967.1885,82.5849,1165173967.0625,30.0000,0.2500,124.0000,488,67,2070,1,18
181.1955,181.1955,469.0824,427.6153,355.6240,41.4671,113.4583,80.5308,24.8924,444.1900,1.2963,0.8733,0,11,1165173968.4011,38.5942,1165173968.3438,20.0000,0.1250,48.0000,492,68,2071,1,18
6690.9801,6690.9801,14898.6454,14128.2445,8126.0953,770.4009,6772.5502,5039.7185,5452.8576,9445.7878,1.2963,0.8733,0,122,1165173970.1235,113.3720,1165173969.3750,47.0000,1.5000,110.0000,494,67,2072,1,18
577.9699,577.9699,1967.1527,1704.6308,1025.8495,262.5218,941.3032,460.4395,834.3185,1132.8342,1.2521,0.9670,0,139,1165173970.2837,120.7685,1165173968.5625,82.0000,3.5000,68.0000,496,70,2073,1,18
5978.6016,5978.6016,12400.8119,12309.6553,6348.2310,91.1566,6052.5809,172.2165,5442.7579,6958.0540,1.2963,0.8733,0,54,1165173977.5067,324.7404,1165173976.5000,317.7500,3.0000,14.0000,502,71,2074,1,18
390.3954,390.3954,1335.9232,1181.0261,689.0614,154.8970,646.8618,362.9190,578.8375,757.0857,1.2963,0.8733,0,105,1165173982.2279,133.9198,1165173978.2500,118.5000,8.0000,29.0000,510,72,2075,1,18
61.5955,61.5955,174.7742,162.7646,92.0879,12.0096,82.6864,21.8196,99.1480,75.6262,1.3426,0.7820,0,9,1165173931.4022,22.2723,1165173927.5000,21.7500,7.0000,1.5000,512,60,2076,1,18
877.2173,877.2173,2542.0713,2217.5849,1234.5318,324.4864,1307.5395,936.3723,1435.7539,1106.3174,1.3426,0.7820,0,94,1165173985.1239,64.8561,1165173984.8750,25.0000,0.5000,96.0000,513,73,2077,1,18
11960.0665,11960.0665,25523.5101,24671.5480,13887.7014,851.9621,11635.8087,8330.2837,9130.5658,16392.9443,1.2963,0.8733,0,117,1165173988.6946,113.5884,1165173988.4219,24.0000,0.5312,176.0000,516,73,2078,1,18
7254.7273,7254.7273,16050.9516,15199.8434,8820.6639,851.1082,7230.2877,5572.7492,6047.0447,10003.9069,1.2107,1.0634,0,112,1165173989.9022,108.6731,1165173989.6250,51.0000,1.0000,100.0000,520,73,2079,1,18
3605.4125,3605.4125,8111.1482,7981.6697,4813.6070,129.4786,3297.5412,582.4653,2286.7284,5824.4198,1.2963,0.8733,0,139,1165173990.4667,76.1504,1165173988.5000,60.2500,4.0000,35.0000,521,75,2080,1,18
3252.5264,3252.5264,7339.2331,7118.1217,3802.5454,221.1114,3536.6877,1570.9025,2939.8350,4399.3980,1.3907,0.7089,0,121,1165173922.3753,162.6460,1165173921.7656,104.0000,1.1875,112.0000,522,56,2081,1,18
27.9316,27.9316,96.1968,86.4440,49.4833,9.7528,46.7135,28.7730,49.8770,46.3197,1.2521,0.9833,0,9,1165173860.2736,22.3115,1165173855.5000,21.7500,9.0000,1.0000,523,50,2082,1,18
58.9695,58.9695,172.5555,164.2573,93.7433,8.2982,78.8121,36.9788,105.5073,67.0482,1.3426,0.7983,0,12,1165173870.1015,22.2520,1165173864.5000,21.7500,11.0000,1.0000,527,51,2083,1,18
33.0146,33.0146,105.6395,101.5764,61.5096,4.0632,44.1299,20.5476,75.6110,30.0286,1.4403,0.6211,0,9,1165173868.5380,21.1287,1165173864.5000,20.7500,7.0000,1.0000,532,49,2084,1,18
74.0071,74.0071,251.9161,218.0912,125.9716,33.8249,125.9445,55.7201,118.5456,133.3706,1.3426,0.7820,0,18,1165173995.0439,141.6584,1165173992.7500,139.5000,4.5000,5.0000,536,72,2085,1,18
1638.6889,1638.6889,3617.9369,3381.3240,1891.8800,236.6129,1726.0568,1506.6629,1487.6644,2130.2725,1.3426,0.7820,0,16,1165173999.7589,120.7443,1165173999.7422,16.0000,0.0312,256.0000,541,74,2086,1,18
97.3358,97.3358,302.3145,275.9817,169.0682,26.3328,133.2463,47.8448,196.8315,105.4831,1.3426,0.7983,0,22,1165173857.6326,22.2606,1165173849.5000,21.2500,16.0000,2.0000,543,48,2087,1,18
1027.2906,1027.2906,2213.4198,2183.8524,1553.5208,29.5674,659.8989,564.5542,415.5937,1797.8260,1.2107,1.0634,0,22,1165174002.3273,44.6848,1165174002.1875,18.0000,0.2500,48.0000,545,76,2088,1,18
83.5593,83.5593,252.0681,237.3220,141.7025,14.7461,110.3656,48.6005,160.4085,91.6596,1.4403,0.6211,0,19,1165173862.2455,22.2244,1165173854.5000,21.7500,15.0000,1.0000,547,48,2089,1,18
2007.3643,2007.3643,4137.9170,4114.5858,2632.1940,23.3312,1505.7230,1186.9698,1022.5827,3115.3343,1.2107,1.0634,0,14,1165174007.1322,55.5343,1165174006.8750,49.0000,0.5000,14.0000,549,78,2090,1,18
65.8124,65.8124,232.2774,205.4372,128.2140,26.8403,104.0634,72.4634,72.0809,160.1966,1.2963,0.8733,0,20,1165174013.0843,113.0503,1165174012.8125,98.0000,0.5000,36.0000,550,80,2091,1,18
356.3367,356.3367,943.3904,884.2303,538.9797,59.1601,404.4107,87.9992,409.0670,534.3234,1.3426,0.7983,0,38,1165173913.3552,23.0224,1165173897.5000,21.2500,24.0000,3.0000,551,51,2092,1,18
6510.6812,6510.6812,14197.7633,13639.2839,7734.9984,558.4794,6462.7649,5549.3207,5033.0141,9164.7491,1.2963,0.8733,0,100,1165174009.8775,111.5624,1165174009.3750,51.0000,1.0000,100.0000,552,76,2093,1,18
358.6306,358.6306,1059.1632,970.8830,580.7232,88.2802,478.4399,421.8544,406.9857,652.1775,1.2963,0.8733,0,67,1165174016.6392,76.1420,1165174016.3750,41.0000,1.0000,72.0000,562,77,2094,1,18
1081.2776,1081.2776,4156.6675,2385.4404,1559.4978,1771.2271,2597.1698,805.2524,3896.4566,260.2110,1.3426,0.7820,0,36,1165174018.5780,109.9687,1165174018.5469,24.0000,0.0625,288.0000,566,76,2095,1,18
79.0033,79.0033,239.3488,220.6816,137.0684,18.6672,102.2804,54.4466,73.2469,166.1019,1.2521,0.9670,0,16,1165174026.0501,98.7627,1165174025.5625,86.0000,1.0000,24.0000,570,81,2096,1,18
102.9394,102.9394,436.8868,257.8283,156.1163,179.0585,280.7705,92.6932,391.4255,45.4613,1.4403,0.6048,0,9,1165174020.5091,59.7537,1165174020.4766,16.0000,0.0625,160.0000,571,78,2097,1,18
55776.6536,55776.6536,113941.7989,113197.6321,66895.2368,744.1668,47046.5621,199.2217,32933.9624,81007.8365,1.2963,0.8570,0,224,1165174149.6741,110.1597,1165174147.0625,90.0000,5.2500,40.0000,573,78,2098,1,18
28.7477,28.7477,87.6516,84.1581,48.2686,3.4935,39.3829,26.7852,30.0362,57.6154,1.2963,0.8733,0,7,1165174027.9882,94.2953,1165174027.8125,86.0000,0.3750,20.0000,574,79,2099,1,18
28.8660,28.8660,106.8120,89.7203,54.3952,17.0917,52.4168,24.3281,46.4291,60.3829,1.3426,0.7820,0,9,1165174012.1907,103.2826,1165174010.7500,101.5000,2.5000,4.0000,576,76,2100,1,18
3440.0694,3440.0694,7922.8594,7689.3393,4190.1522,233.5201,3732.7072,3375.7678,2870.3748,5052.4846,1.2521,0.9670,0,165,1165174027.5624,327.8860,1165174027.3125,162.0000,0.6250,324.0000,585,81,2101,1,18
28.0044,28.0044,83.8824,76.6367,40.0640,7.2457,43.8184,12.8456,34.9665,48.9159,1.3426,0.7820,0,4,1165173933.9302,21.7431,1165173932.5000,21.2500,3.0000,1.0000,587,60,2102,1,18
156.5078,156.5078,480.5509,444.2600,244.3725,36.2909,236.1784,70.3170,268.9665,211.5844,1.2521,0.9833,0,28,1165173912.9695,21.6555,1165173900.5000,20.7500,21.0000,2.0000,589,51,2103,1,18
2511.2257,2511.2257,5638.8023,5491.8781,4004.7440,146.9242,1634.0584,1386.8094,893.8844,4744.9179,1.2107,1.0634,0,79,1165174031.1253,51.0010,1165174030.6250,21.0000,1.0000,80.0000,590,81,2104,1,18
285592.3469,285592.3469,579595.7141,575868.8831,336874.0832,3726.8310,242721.6309,329.3863,181047.8108,398547.9033,1.2521,0.9507,0,557,1165174157.0204,111.3075,1165174147.1250,99.0000,21.0000,26.0000,596,63,2105,1,18
122.8913,122.8913,344.5448,332.9752,193.7120,11.5697,150.8328,47.9609,224.6373,119.9076,1.3907,0.7089,0,19,1165173915.2760,21.8047,1165173908.5000,21.2500,13.0000,1.5000,597,53,2106,1,18
20.3888,20.3888,64.6807,60.3041,33.6424,4.3766,31.0383,15.4101,25.8658,38.8148,1.3907,0.6926,0,5,1165174049.8873,106.5303,1165174049.8594,88.0000,0.0625,48.0000,600,88,2107,1,18
2215.5841,2215.5841,4649.6662,4560.3187,2628.8399,89.3475,2020.8263,1706.5849,1491.6143,3158.0519,1.3426,0.7820,0,19,1165174038.3271,82.6546,1165174038.2969,24.0000,0.0938,160.0000,601,82,2108,1,18
6107.1772,6107.1772,13604.2815,12787.1423,7328.5157,817.1392,6275.7657,4647.9483,5190.5223,8413.7591,1.2963,0.8733,0,93,1165174045.4158,109.0717,1165174045.2188,44.0000,0.4375,120.0000,614,86,2109,1,18
20.5257,20.5257,68.5324,61.2942,37.3328,7.2382,31.1996,16.4722,20.7545,47.7779,1.2963,0.8733,0,6,1165174056.6613,126.8323,1165174056.3125,118.0000,0.7500,16.0000,616,90,2110,1,18
86.1823,86.1823,269.7857,246.3210,148.8182,23.4647,120.9675,43.0783,176.3110,93.4747,1.4403,0.6048,0,15,1165173995.4526,20.7179,1165173989.5000,19.7500,12.0000,2.0000,621,80,2111,1,18
2450.9118,2450.9118,5111.3906,5059.8694,2851.3312,51.5212,2260.0594,1736.1835,1509.7751,3601.6155,1.1724,1.1627,0,24,1165174052.8894,132.5986,1165174052.6250,119.0000,0.5000,26.0000,625,89,2112,1,18
1001546.1359,1001546.1359,2032118.8475,2008356.8492,1057861.1709,23761.9983,974257.6767,152730.4788,806167.2368,1225951.6107,1.2963,0.8733,0,573,1165174052.8423,150.0081,1165174047.8750,89.0000,11.5000,190.0000,626,91,2113,1,18
7057.8650,7057.8650,14434.8772,14262.1553,7183.2866,172.7220,7251.5906,3940.7565,6369.1751,8065.7021,1.3907,0.6926,0,19,1165174053.7303,261.5886,1165174053.2500,256.5000,1.0000,10.0000,628,89,2114,1,18
